dataset_id	sample_id	method_id	K	x	y	domain_label	notes	seed
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13561.380563419449	8027.385723885091	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11121.316870615934	6889.933500291495	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13753.573301272803	6357.783899827638	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12758.270225437764	8837.652668251476	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12660.370502656197	8522.509932694862	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12049.45290252787	7663.175053003792	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15927.063796880288	7818.173678273444	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13891.730058145	4292.792127706491	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10999.681923079266	5464.970723403077	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13530.863845877182	6600.474242172773	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12444.01061741534	4799.608565459655	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11117.710162906147	4590.04620512081	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10837.789941451976	6420.142454192422	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12923.336992142442	5899.68508267196	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10949.036688491688	5228.126495529637	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14573.853332538616	8481.587131392971	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13770.52703324073	7150.512500778925	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14468.956155653672	5708.01138047541	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12099.666214483048	3617.336130916372	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10783.753960470813	6024.752506128725	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13550.992362922494	5410.4069883338925	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15306.189918887409	8624.54321299203	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10220.090848536482	5243.716134120834	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12903.20847509713	7089.752336510843	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13422.575922598657	3668.352771064956	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11145.05209537103	7999.753541623299	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12633.244531507513	7254.144171172798	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10766.800228502889	5232.023905177437	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15197.90199560888	5692.421741884213	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12845.99770903858	8677.15824323732	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12336.154616769214	6150.170244312693	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13213.42945277737	4545.225994171123	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11738.58404089903	3783.6766704022248	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13237.380638848666	7796.3876104833535	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10928.692210130175	4276.852174388096	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11016.635655047192	6257.699324354362	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14111.04876714704	3891.556065171095	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13787.048842576258	3660.557951769357	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12133.5736784189	5202.7933328189465	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14975.192540213257	5935.112084229348	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10179.617853129655	5482.509066818174	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11431.537848296177	4345.407157951775	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14266.591178619556	6901.976043962091	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14742.310845636875	5702.165266003711	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14526.598844344622	8403.288623709788	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13736.61956930488	5565.05529887635	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13865.03600962872	7307.109516145281	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12825.65323067707	7725.883922095773	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13794.04629667963	6118.990967130299	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14634.454844990749	7052.7269448567495	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13240.771385242251	7954.933330673611	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10385.805499189755	8729.773273482606	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14006.799474210697	7542.005039194822	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14388.226126156223	8326.938820850508	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12788.570981663832	8123.222574983366	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14533.164375815591	6579.038489109878	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14411.529428278924	5154.075712221456	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10486.664045732514	4920.778579268621	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13821.17226782831	7387.35672865236	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15036.010013981588	6647.593472673559	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10999.465961763066	3323.629148422649	1	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14617.501113022823	6259.99834390546	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10929.124132762576	8559.535324348952	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13321.717376055898	7477.34746527894	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10608.514954585382	8487.082931137465	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10442.800303932105	5001.025791775699	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13442.920400960164	4619.627092206502	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14070.791733056416	6271.690572848857	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13051.75343246628	7641.739299940896	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15073.092262994824	6250.254819785962	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10321.381317711635	5717.40458986771	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13476.611903579818	4063.7427191286497	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12086.319190224907	5124.494825135767	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14158.73517797343	8252.53772281513	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11404.843799779894	7359.7245463905665	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12525.388530861386	8604.705850025839	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14735.529352849706	5385.073825623197	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10635.209003101663	5472.765542698676	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15711.135834271832	8377.955460999092	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12582.815258236134	9158.64151827979	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11819.745993028875	5447.43237998798	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11512.69980042602	6009.162867537529	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13993.236488636358	6907.82215843379	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12228.298616123086	7500.731923165736	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13608.20312898104	3823.0010816074137	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11030.414601937731	9033.22378009582	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12437.66104726057	8765.200275039997	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12467.529880854236	3768.087031811032	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12970.375519020236	3836.6420153747113	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12197.99785989702	8215.162016433842	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12511.393622654645	3687.839819303952	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11826.743447132243	7905.865395348923	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13804.002574544184	4453.286552720647	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10814.05471669688	5310.322412860619	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15302.79917249382	8465.997492801773	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12504.612129867472	3370.748378923437	1	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14998.927764968354	7044.932125561151	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11921.252423520233	8062.462410715279	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12305.853860543146	6864.600337580803	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13702.712105369028	3979.59809697377	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13301.372897694386	6526.073144137394	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13949.15678551975	4846.72779596044	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11158.399119629172	6492.594847403902	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14253.028193045218	6267.793163201059	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15393.701441172025	6322.707212997447	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13756.964047666392	6516.329620017896	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11667.81028926614	4736.89969636767	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13760.138832743776	4533.533765227725	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13578.118334071174	6678.772749855952	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14600.763342371096	7608.611317934602	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11057.324611770217	8160.247966637455	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14762.871285314588	8794.781162125684	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12400.362836931134	7021.197352947161	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11559.738327303814	3946.11980024028	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11333.854086830805	6171.605997375585	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12241.861601697428	8134.914803926764	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11533.04427878753	6960.437188679075	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11350.807818798728	6964.334598326875	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11387.674106495768	4425.654370458855	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11438.535302399545	6803.8401733127175	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11532.828317471332	4819.095613698648	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10520.355548352169	4364.894206190771	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14242.855953864462	5792.156002630288	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12332.979831691828	8132.966099102864	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11931.208701384789	6396.757996305631	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12396.756129221349	4721.310057776476	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10911.73847816225	3484.1235734368056	1	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11198.656153719794	4112.460339726136	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14334.190145175062	7931.548872786816	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10675.681998508486	5233.972610001337	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12777.966819850675	3364.902264451739	1	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13382.534849824233	8189.828853723146	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14172.298163547774	8886.720603576161	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13527.689060799796	8583.270096962944	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14421.701667459678	5629.712872792231	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10790.751414574184	8483.185521489668	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11377.501867315012	3950.01720988808	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14276.547456484112	5236.271629552439	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11613.990269601178	6482.851323284404	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10439.409557538522	4842.480071585442	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14438.871360743804	8563.783048723948	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13453.308601457122	7236.605827757701	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11404.627838463692	5218.382971410139	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13881.989741596644	8099.83811709657	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11883.954213190797	6318.459488622445	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15974.10232375808	5755.130610976195	1	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10797.316946045154	6658.935386889758	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12140.13920988987	3378.5431982190366	1	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12511.825545287043	7970.522969264808	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13473.221157186232	3905.196998938392	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11175.352851597096	7285.323448355187	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10922.126678659206	6101.102308988005	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14198.992212064057	5872.403215137366	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13793.83033536343	3977.6493921498713	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13726.663291440324	7230.759713286003	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11519.69725452939	8467.59588289847	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12639.810062978482	5429.894036572888	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11698.111045492207	4022.4696030995583	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12862.519518374109	5187.203694227749	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13861.429301918934	5007.222220974598	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12626.679000036542	9078.394305772712	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13564.555348496831	6044.58986909492	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11735.193294505443	3625.1309502119657	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15198.117956925078	7833.763316864642	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13230.599146061497	7479.29617010284	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12740.88457083744	3762.240917339332	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11867.000481222867	5525.730887671159	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15724.482858529973	6870.7967667796975	1	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11853.437495648526	4891.548006910128	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13581.29311914856	4695.976895065782	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14090.920250101728	5081.6233190099765	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11593.429829923463	3390.23542716243	1	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13034.583739182155	4707.66912400918	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13456.699347850708	7395.1515479479585	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13460.090094244291	7553.697268138219	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11259.473627488129	4824.941728170346	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11232.563617655647	5697.9175416287135	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15943.801567532011	6469.560704244305	1	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15518.511173786075	5764.874135095693	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13625.156860948968	4615.729682558703	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13156.43464803502	8273.973475878025	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12163.874434644968	4488.363239550839	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12390.190597750376	6545.56019237639	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13919.071990609882	7702.499464208978	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12633.028570191313	5112.8025961923695	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12200.956683658203	4091.024586663245	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15619.801642961233	6238.562590842565	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12093.316644328275	7582.9278404967135	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14026.712029939808	4210.596210375512	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11036.764172092504	5067.632070515481	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10456.363289506447	5635.208672536732	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12653.589009869023	8205.418492314344	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12744.491278547224	6062.128212510017	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11556.779503542628	8070.257230010879	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12957.028494762091	5343.80070959411	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10969.3811668532	6179.400816671183	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10703.023930973368	8643.679946503828	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13972.892010274843	5956.547837292244	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11812.964500241704	5130.340939607462	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10517.39672459098	8489.031635961366	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14546.727361389934	7213.221369870906	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11516.090546819603	6167.708587727785	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14958.238808245327	5142.3834832780585	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14030.318737649592	6510.483505546198	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	14489.300634015182	6659.285701616956	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10938.864449310931	4752.489334958866	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13902.118258641956	6909.77086325769	3	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	10642.206457205031	7931.198558059616	2	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11934.599447778372	6555.303716495888	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	15822.382581311544	7185.939502336312	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12697.020829037032	3842.4881298464097	6	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	13888.339311751415	4134.246407516228	4	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	12110.270376296205	8375.656441447998	5	baseline-domain-map	
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	6	11900.90794515872	7111.188089573733	6	baseline-domain-map	
